,0,1,2
0,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'HOTEL ATLAMPA', 'UBICACIÓN', 'Tipo de vialidad', 'Avenida', 'Nombre de la vialidad', 'RIO CONSULADO', 'Número Exterior', '661', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '06450', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'ATLAMPA', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calle', 'Nombre 1', 'TLATILCO', 'Tipo 2', 'Avenida', 'Nombre 2', 'EULALIA GUZMAN', 'VIALIDAD POSTERIOR', 'Tipo', 'Calle', 'Nombre', 'FRESNO', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Cuauhtémoc', 'Localidad', 'CUAUHTÉMOC', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '5555473727', 'Extensión', '-', 'E-mail', 'CHARRIN0629@GMAIL.COM', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'Producto o Servicio Principal (1)', 'RENTA DE HABITACINES', 'Porcentaje', '70%', 'Producto o Servicio Principal (2)', 'ALIMENTOS', 'Porcentaje', '15%', 'Producto o Servicio Principal (3)', 'BEBIDAS', 'Porcentaje', '15%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen']"
1,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'HOTELES FRIMONT', 'UBICACIÓN', 'Tipo de vialidad', 'Calle', 'Nombre de la vialidad', 'JESUS TERAN', 'Número Exterior', '35', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '06030', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'TABACALERA', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calle', 'Nombre 1', 'EDISON', 'Tipo 2', 'Calle', 'Nombre 2', 'DE LA REPUBLICA', 'VIALIDAD POSTERIOR', 'Tipo', 'Calle', 'Nombre', 'JOSE EMPARAN', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Cuauhtémoc', 'Localidad', 'CUAUHTÉMOC', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '5555354289', 'Extensión', '-', 'E-mail', 'MIGUEL.RAMIREZ@OAMYASOCIADOS.COM', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'Producto o Servicio Principal (1)', 'SERVICIO DE ALOJAMIENTO', 'Porcentaje', '40%', 'Producto o Servicio Principal (2)', 'SERVICIO DE RESTAURANTE', 'Porcentaje', '40%', 'Producto o Servicio Principal (3)', 'SERVICIO DE LAVANDERIA', 'Porcentaje', '20%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen']"
2,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'HOTELERA FLEMING', 'UBICACIÓN', 'Tipo de vialidad', 'Calle', 'Nombre de la vialidad', 'REVILLAGIGEDO', 'Número Exterior', '35', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '06070', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'CENTRO', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Avenida', 'Nombre 1', 'ARTICULO 123', 'Tipo 2', 'Avenida', 'Nombre 2', 'VICTORIA', 'VIALIDAD POSTERIOR', 'Tipo', 'Avenida', 'Nombre', 'BALDERAS', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Cuauhtémoc', 'Localidad', 'CUAUHTÉMOC', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '5555104530', 'Extensión', '-', 'E-mail', 'HOTELFLEMING@PRODIGY.NET.MX', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'Producto o Servicio Principal (1)', 'HOSPEDAJE', 'Porcentaje', '100%', 'Producto o Servicio Principal (2)', '-', 'Porcentaje', '-%', 'Producto o Servicio Principal (3)', '-', 'Porcentaje', '-%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen']"
3,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'HOTEL FORNOS', 'UBICACIÓN', 'Tipo de vialidad', 'Calle', 'Nombre de la vialidad', 'REVILLAGIGEDO', 'Número Exterior', '92', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '06070', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'CENTRO', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calle', 'Nombre 1', 'ARCOS DE BELEN', 'Tipo 2', 'Calle', 'Nombre 2', 'VICTORIA', 'VIALIDAD POSTERIOR', 'Tipo', 'Ampliación', 'Nombre', 'PUGIBET ERNESTO', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Cuauhtémoc', 'Localidad', 'CUAUHTÉMOC', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '55551047320', 'Extensión', '-', 'E-mail', 'HOTELFORNOSSADECV@PRODIGY.NET.MX', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'Producto o Servicio Principal (1)', 'HOSPEDAJE', 'Porcentaje', '100%', 'Producto o Servicio Principal (2)', '-', 'Porcentaje', '-%', 'Producto o Servicio Principal (3)', '-', 'Porcentaje', '-%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen']"
4,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'HOTEL LA CASONA', 'UBICACIÓN', 'Tipo de vialidad', 'Calle', 'Nombre de la vialidad', 'DURANGO', 'Número Exterior', '280', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '06700', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'ROMA NORTE', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calle', 'Nombre 1', 'COZUMEL', 'Tipo 2', 'Eje vial', 'Nombre 2', '3 PONIENTE (SALAMANCA)', 'VIALIDAD POSTERIOR', 'Tipo', 'Calle', 'Nombre', 'CERRADA SALAMANCA', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', 'TOLDO ROJO', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Cuauhtémoc', 'Localidad', 'Cuauhtémoc', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '52883001', 'Extensión', '-', 'E-mail', '-', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas', 'EXPORTACIÓN E IMPORTACIÓN', '¿Exporta?', 'No', 'Paises', '¿Importa?', 'No', 'Paises']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'Hoteles con otros servicios integrados', 'Producto o Servicio Principal (1)', 'HOTEL', 'Porcentaje', '50%', 'Producto o Servicio Principal (2)', 'RENTA DE CUARTOS', 'Porcentaje', '30%', 'Producto o Servicio Principal (3)', 'SERV. ATENCION', 'Porcentaje', '20%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'HOTEL', 'Nacional', 'SERV. HOSPEDAJE', 'Nacional', 'SERV. ALQUILER', 'Nacional', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen', 'ELECTRICIDAD', 'Nacional', 'TELEFONO', 'Nacional', 'INTERNET', 'Nacional', 'INFORMACIÓN COMERCIAL', 'Facebook', '-', 'Twitter', '-', 'Grupo Empresarial', 'Cámara y/o Asociación', 'Clúster', 'Cadena Productiva', '¿Cuenta con Distintivo?', 'No', ""¿Cúal'"", '-']"
5,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'INMOBILIARIA FIPARO SA DE CV', 'UBICACIÓN', 'Tipo de vialidad', 'Calle', 'Nombre de la vialidad', 'ANTONIO DE SOLÍS', 'Número Exterior', '101', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '06800', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'OBRERA', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calle', 'Nombre 1', 'ISABEL LA CATÓLICA', 'Tipo 2', 'Calle', 'Nombre 2', '5 DE FEBRERO', 'VIALIDAD POSTERIOR', 'Tipo', 'Calle', 'Nombre', 'MANUEL CABALLERO', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Cuauhtémoc', 'Localidad', 'Cuauhtémoc', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '5555194299', 'Extensión', '-', 'E-mail', '-', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas', 'EXPORTACIÓN E IMPORTACIÓN', '¿Exporta?', 'No', 'Paises', '¿Importa?', 'No', 'Paises']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'Hoteles con otros servicios integrados', 'Producto o Servicio Principal (1)', 'HOSPEDAJE', 'Porcentaje', '40%', 'Producto o Servicio Principal (2)', 'RESTAURANTE BAR', 'Porcentaje', '30%', 'Producto o Servicio Principal (3)', 'ALBERCA', 'Porcentaje', '30%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'HOSPEDAJE', 'Nacional', 'RESTAURANTE BAR', 'Nacional', 'ALBERCA', 'Nacional', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen', 'BLANCOS', 'Nacional', 'MOBILIARIO HOTELERO', 'Nacional', 'LUZ', 'Nacional', 'INFORMACIÓN COMERCIAL', 'Facebook', '-', 'Twitter', '-', 'Grupo Empresarial', 'Cámara y/o Asociación', 'Clúster', 'Cadena Productiva', '¿Cuenta con Distintivo?', 'No', ""¿Cúal'"", '-']"
6,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'PROMOCIONES TURISTICAS HERCA S.A. DE C.V.', 'UBICACIÓN', 'Tipo de vialidad', 'Avenida', 'Nombre de la vialidad', 'RIO CHURUBUSCO', 'Número Exterior', '200', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '08400', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'GRANJAS MEXICIO', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calle', 'Nombre 1', 'AÑIL', 'Tipo 2', 'Calle', 'Nombre 2', 'AVENA', 'VIALIDAD POSTERIOR', 'Tipo', 'Calle', 'Nombre', 'RESINA', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Iztacalco', 'Localidad', 'IZTACALCO', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '29577413', 'Extensión', '-', 'E-mail', '-', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas', 'EXPORTACIÓN E IMPORTACIÓN', '¿Exporta?', 'No', 'Paises', '¿Importa?', 'No', 'Paises']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'HOTEL', 'Producto o Servicio Principal (1)', 'HOSEPDAJE', 'Porcentaje', '50%', 'Producto o Servicio Principal (2)', 'BAR', 'Porcentaje', '25%', 'Producto o Servicio Principal (3)', 'RESTAURANTE', 'Porcentaje', '25%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'HOSPEDAJE', 'Nacional', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen', 'FACTURAS', 'Nacional', 'INFORMACIÓN COMERCIAL', 'Facebook', '-', 'Twitter', '-', 'Grupo Empresarial', 'Cámara y/o Asociación', 'Clúster', 'Cadena Productiva', '¿Cuenta con Distintivo?', 'No', ""¿Cúal'"", '-']"
7,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'HOTEL 100 METROS', 'UBICACIÓN', 'Tipo de vialidad', 'Avenida', 'Nombre de la vialidad', 'DE LOS CIEN METROS', 'Número Exterior', '1191', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '07700', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'NUEVA INDUSTRIAL VALLEJO', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calle', 'Nombre 1', 'JUPITER', 'Tipo 2', 'Calle', 'Nombre 2', 'URANIO', 'VIALIDAD POSTERIOR', 'Tipo', 'Avenida', 'Nombre', 'CENTRAL', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Gustavo A. Madero', 'Localidad', 'GUSTAVO A MADERO', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '57544929', 'Extensión', '-', 'E-mail', '-', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas', 'EXPORTACIÓN E IMPORTACIÓN', '¿Exporta?', 'No', 'Paises', '¿Importa?', 'No', 'Paises']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'HOTELES CON OTROS SERVICIOS INTEGRADOS', 'Producto o Servicio Principal (1)', 'HABITACIONES', 'Porcentaje', '80%', 'Producto o Servicio Principal (2)', 'ALIMENTOS Y BEBIDAS', 'Porcentaje', '20%', 'Producto o Servicio Principal (3)', '-', 'Porcentaje', '-%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'HABITACIONES', 'Nacional', 'ALIMENTOS Y BEBIDAS', 'Nacional', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen', 'HABITACIONES', 'Nacional', 'ALIMENTOS Y BEBIDAS', 'Nacional', 'INFORMACIÓN COMERCIAL', 'Facebook', '-', 'Twitter', '-', 'Grupo Empresarial', 'Cámara y/o Asociación', 'Clúster', 'Cadena Productiva', '¿Cuenta con Distintivo?', 'No', ""¿Cúal'"", '-']"
8,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'HOTELERA TICOMAN PLAZA', 'UBICACIÓN', 'Tipo de vialidad', 'Calzada', 'Nombre de la vialidad', 'TICOMÁN', 'Número Exterior', '3461', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '07330', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'SANTA MARÍA TICOMAN', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calzada', 'Nombre 1', 'BANDERA', 'Tipo 2', 'Calle', 'Nombre 2', 'HIMNO NACIONAL', 'VIALIDAD POSTERIOR', 'Tipo', 'Calle', 'Nombre', 'CONSTITUCIÓN DE 1810', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Gustavo A. Madero', 'Localidad', 'Gustavo A. Madero', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '-', 'Extensión', '-', 'E-mail', 'TICOMANPLAZA@EMAIL.COM', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas', 'EXPORTACIÓN E IMPORTACIÓN', '¿Exporta?', 'No', 'Paises', '¿Importa?', 'No', 'Paises']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'Hoteles con otros servicios integrados', 'Producto o Servicio Principal (1)', 'HABITACIONES', 'Porcentaje', '100%', 'Producto o Servicio Principal (2)', '-', 'Porcentaje', '-%', 'Producto o Servicio Principal (3)', '-', 'Porcentaje', '-%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio', 'Destino', 'HABITACIONES', 'Nacional', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo', 'Origen', 'HABITACIONES', 'Nacional', 'INFORMACIÓN COMERCIAL', 'Facebook', '-', 'Twitter', '-', 'Grupo Empresarial', 'Cámara y/o Asociación', 'Clúster', 'Cadena Productiva', '¿Cuenta con Distintivo?', 'No', ""¿Cúal'"", '-']"
9,"['NOMBRE O DENOMINACIÓN SOCIAL', 'Nombre Comercial', 'HOTEL DAFONTE', 'UBICACIÓN', 'Tipo de vialidad', 'Avenida', 'Nombre de la vialidad', 'PLUTARCO ELIAS CALLES', 'Número Exterior', '488', 'Edificio. Piso o Nivel', '-', 'Número Interior', '-', 'Número de Local', '-', 'Código Postal', '09440', 'ASENTAMIENTO HUMANO', 'Tipo', 'Colonia', 'Nombre', 'SAN ANDRES TETEPILCO', 'CENTRO COMERCIAL, PARQUE INDUSTRIAL U OTRO', 'Tipo', '-', 'Nombre', '-', 'ENTREVIALIDADES', 'Tipo 1', 'Calle', 'Nombre 1', 'NORMANDIA', 'Tipo 2', 'Calle', 'Nombre 2', 'EMILIO CARRANZA', 'VIALIDAD POSTERIOR', 'Tipo', 'Calle', 'Nombre', 'INDEPENDENCIA', 'UBICACIÓN TERRITORIAL', 'Descripción de ubicación', '-', 'Entidad Federativa', 'Ciudad de México', 'Delegación o Municipio', 'Iztapalapa', 'Localidad', 'IZTAPALAPA', 'DATOS DE CONTACTO DEL ESTABLECIMIENTO PARA NEGOCIOS', 'Teléfono', '5556821426', 'Extensión', '-', 'E-mail', 'ESQUEDASALAS.ASOC2@YAHOO.COM.MX', 'Otro', '-', 'Sitio Web', '-']","['PERFIL', 'Tipo de Empresa', 'Única', 'Tipo de Instalaciones', 'Fijas']","['ACTIVIDADES, PRODUCTOS Y SERVICIOS', 'Actividad principal del establecimiento según los ingresos obtenidos', 'Producto o Servicio Principal (1)', 'SERVICIO DE ALOJAMIENTO TEMPORAL', 'Porcentaje', '100%', 'Producto o Servicio Principal (2)', '-', 'Porcentaje', '-%', 'Producto o Servicio Principal (3)', '-', 'Porcentaje', '-%', 'Actividad (Código)', '721111 - Hoteles con otros servicios integrados', 'OFERTA Y DEMANDA', 'PRINCIPALES PRODUCTOS O SERVICIOS QUE OFRECE', 'Producto o Servicio Destino', 'PRINCIPALES INSUMOS QUE DEMANDA', 'Insumo Origen']"
